"accuratePass" "lostCorners" "goalsConceded" "saves" "penaltyFaced" "goalKicks" "totalPass" "gameStarted" "totalTackle" "penGoalsConceded" "minsPlayed" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "blockedScoringAtt" "totalScoringAtt" "totalThrows" "totalSubOff" "shotOffTarget" "wonCorners" "cornerTaken" "penaltyConceded" "yellowCard" "ontargetScoringAtt" "fouls" "wonTackle" "wasFouled" "goals" "totalSubOn" "stats[2, ]" "totalOffside" "local" "id_partido" "penaltyWon" "goalAssist" "cleanSheet" "ownGoals" "penaltySave" "secondYellow" "redCard"
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "5z79tcfddpxwqxvp25gjqccx6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "92evdvc91n6p0qnhpqeuruwdm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "86g79euas5puuwhx2ecohv9ey" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "200e4qdhqn6rbb0wkoyd9f55h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
"6" NA "1" NA NA NA "8" NA NA NA "31" "2" "0" "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "dz6k2m3lvtt8ltsa1xat1x5ux" "Substitute" NA NA NA NA NA NA NA NA NA NA "1" NA "1" NA "1" NA NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "xjj9tnx3jb4kcd76gx4xh4kq" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
"3" NA "1" NA NA NA "3" NA "1" NA "16" NA "0" "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1uewwi6dnf2kcw6qvuai0iled" "Substitute" "1" "2" NA NA "1" NA NA NA NA NA NA "1" "1" NA "1" NA NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1ov113xctfa8t94zjr32ngv6x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1zrvy1a38q40yb6sa7s0rk8ut" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
"3" NA "1" NA NA NA "8" NA "1" NA "25" "1" "0" "2018-08-08Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "5m1vfjv1riyugmnm9foklhg4p" "Substitute" NA "1" NA NA "1" NA NA NA NA NA "1" "1" "1" NA "1" NA NA FALSE "dicoh6s9rahf2wdz5hxineezu" NA NA NA NA NA NA NA
"25" "3" "2" "7" "1" "12" "41" "1" NA NA "90" "2" "1" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1tvu4rv4o96wqjzk836y9bp3p" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"11" NA "2" NA NA NA "18" "1" "5" NA "90" "8" "3" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "en0tkbsirwu9mb2czbwuyr5yh" "Defender" NA NA "12" NA NA NA NA NA "1" NA "1" "4" NA NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"20" NA "2" NA NA NA "28" "1" "2" NA "90" "3" "6" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1vf13oxq37ppe5jb1td8du8r9" "Defender" NA NA NA NA NA NA NA NA NA NA NA "2" "1" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA "1" NA NA NA NA NA
"25" "2" "2" NA NA NA "33" "1" "3" NA "90" "3" "5" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1u5embf75k2eq9s4nb35v7dud" "Defender" NA NA NA NA NA NA NA NA NA NA "1" "3" "1" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"21" "1" "2" NA NA NA "31" "1" "2" NA "90" NA "2" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "5iehntcv5snhylox5yxw3ghrd" "Defender" NA NA "16" NA NA NA NA NA NA NA "1" "2" "1" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"9" NA "2" NA NA NA "14" "1" "3" NA "81" NA "11" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "cp4zctgc9g0g8tkwppioezb3d" "Midfielder" NA "2" NA "1" NA "1" NA NA NA "2" NA "3" "1" "2" NA NA "1" TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"13" "1" "2" NA NA NA "18" "1" "2" NA "61" "1" "8" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "cxedq8sdgkiwv6pbhixud0v3e" "Midfielder" NA NA "1" "1" NA NA NA NA NA NA NA "2" "1" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"20" NA "2" NA NA NA "27" "1" NA NA "90" "2" "4" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "cjtiw4hmw74ewdy4qkbr9pm1" "Midfielder" NA NA NA NA NA NA "1" NA "1" NA "4" NA "1" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"15" NA "2" NA NA NA "23" "1" "1" NA "90" NA "7" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1xij2ubmxvoc944bl5klcitat" "Midfielder" "1" "2" NA NA "1" NA NA NA NA NA NA "1" NA NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"7" NA "2" NA NA NA "11" "1" NA NA "90" "1" "9" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "8b48bcl6rbadvwzysievg0jxl" "Striker" NA "1" NA NA NA NA NA NA NA "1" NA NA "2" NA NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA "1" NA NA NA NA NA
"8" NA "2" NA NA NA "13" "1" "1" NA "65" NA "10" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "6qluqs5sibeqhzrq9fjfidsrt" "Striker" "2" "4" NA "1" NA NA NA NA NA "2" "1" "1" "2" "1" NA NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "5z79tcfddpxwqxvp25gjqccx6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "92evdvc91n6p0qnhpqeuruwdm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "86g79euas5puuwhx2ecohv9ey" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA "1" NA NA NA "9" "1" "0" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "200e4qdhqn6rbb0wkoyd9f55h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"1" NA NA NA NA NA "3" NA "1" NA "25" NA "0" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "dz6k2m3lvtt8ltsa1xat1x5ux" "Substitute" NA NA "1" NA NA NA NA NA NA NA "1" "1" NA NA "1" NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "xjj9tnx3jb4kcd76gx4xh4kq" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1uewwi6dnf2kcw6qvuai0iled" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1ov113xctfa8t94zjr32ngv6x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "1zrvy1a38q40yb6sa7s0rk8ut" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"2" NA NA NA NA NA "4" NA "2" NA "29" "1" "0" "2018-08-05Z" "7972gnqp808tpj5yrv7nlefma" "Mexico U20" "5m1vfjv1riyugmnm9foklhg4p" "Substitute" NA NA NA NA NA NA NA "1" "1" NA "2" "1" "1" NA "1" NA NA TRUE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"8" NA "3" "2" NA "4" "12" "1" NA NA "90" "1" "1" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "8f3qqvu7m3xlda67xcfi7ktex" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"11" NA "3" NA NA NA "21" "1" "3" NA "67" "3" "3" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "djs5syjzqdeh70g1xkzmbvld5" "Defender" NA NA "11" "1" NA NA "2" NA NA NA "1" "3" NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"32" "1" "3" NA NA NA "37" "1" "1" NA "90" "2" "6" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "1ofsz5y4wb4pt6xp0u06hc5pl" "Defender" NA "1" NA NA "1" NA NA NA NA NA "1" NA NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"37" NA "3" NA NA NA "46" "1" "2" NA "90" "4" "5" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "6cj33vcdel471ofwf6ru62eol" "Defender" NA "1" "1" NA "1" NA NA NA NA NA "2" "2" NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"21" NA "3" NA NA NA "27" "1" NA NA "90" "5" "2" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "61okani22usgnp1fxaohs5vxl" "Defender" NA NA "16" NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"17" NA "3" NA NA NA "27" "1" "1" NA "90" NA "11" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "e36torutnni07sfjf4eo6ge09" "Midfielder" "1" "1" "2" NA NA NA "1" NA NA NA "1" NA "1" NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"26" NA "3" NA NA NA "32" "1" "1" NA "90" NA "8" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "a9upm3npkvgxrp2bvqxlqj00l" "Midfielder" NA "3" NA NA "1" "2" "4" NA NA "2" NA "1" "2" NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA "2" NA NA NA NA NA
"26" NA "3" NA NA NA "35" "1" "2" NA "86" NA "4" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "23nuijdnnuiwzkd5cf7jbyajt" "Midfielder" NA "1" NA "1" "1" NA NA NA NA NA NA "2" NA NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"5" NA "2" NA NA NA "8" "1" NA NA "56" NA "7" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "9xrn6r8qeh6yvw594iuhq03qh" "Midfielder" NA "2" NA "1" NA NA NA NA NA "2" "1" NA "3" NA NA NA "1" FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"16" NA "3" NA NA NA "23" "1" "1" NA "90" "2" "9" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "f2la9xekdpt2ni3v22tlslii1" "Striker" NA "1" NA NA NA NA NA NA "1" "1" "1" "1" "4" NA NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"15" NA "3" NA NA NA "15" "1" "1" NA "90" NA "10" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "1bw2kkdm9fcqpl2brljc0g8vd" "Striker" "1" "7" NA NA "3" "4" NA NA NA "3" "3" "1" NA "2" NA NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"5" NA NA NA NA NA "7" NA NA NA "23" NA "0" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "9tbrhbbmfxq8l363kybl4g7ah" "Substitute" "1" "2" "1" NA "1" NA NA NA NA NA NA NA "1" NA "1" NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" "1" NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "4hiw57ra1n6ouboi7axlj9g4p" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "9gbkxl5wtgkopgiwu2qcsh8fd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"1" NA NA NA NA NA "1" NA NA NA "4" NA "0" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "cr7u1gwlgbeyg9zo99j3h0qcq" "Substitute" NA "2" NA NA "1" "1" NA NA NA "1" NA NA NA NA "1" NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "5luxmpmw3guwbd436k7ao2go9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "djg91s3zqp65v59qflu7cnhl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "834g52ukee26u85e0ijh193vt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"1" NA "1" NA NA NA "1" NA NA NA "34" NA "0" "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "dzhvgrdkl4nuj8z4fd9to0ag9" "Substitute" NA "1" NA NA "1" NA NA NA NA NA "1" NA NA NA "1" NA NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "627mdzj69i7jud5ui74n1r5d5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-05Z" "dvgw0qynzlhh4g803pjis0k9c" "Brazil U20" "39a6k4wab8q234zz5fkl4ow6h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "di2yfzo0v66q7rs6nrfarg5ey" NA NA NA NA NA NA NA
"13" NA "4" "2" "1" "8" "14" "1" NA "1" "90" NA "1" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "bxrfg32lc9sspg2ewx160yqxh" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"34" NA "4" NA NA NA "43" "1" "5" "1" "90" "1" "3" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "1666r6f49dhygr3dr1o7si1nt" "Defender" NA NA "19" NA NA NA NA NA NA NA NA "4" NA NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"78" "1" "4" NA NA NA "86" "1" "1" "1" "90" "2" "6" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "1euxm106eodeidsr5gor1kbmd" "Defender" NA "1" "2" NA NA "1" NA NA NA "1" NA NA NA NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"71" NA "4" NA NA NA "87" "1" "1" "1" "90" "1" "5" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "6ev7kdpodjfqtfdh3q21jht5h" "Defender" NA NA "6" NA NA NA NA NA "1" NA "1" NA "1" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"17" NA "3" NA NA NA "21" "1" "6" "1" "67" "2" "2" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "db65b7cls5picfhcp8pjfizu1" "Defender" NA NA "9" "1" NA NA NA "1" NA NA "2" "6" "1" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"28" NA "4" NA NA NA "41" "1" "3" "1" "90" NA "8" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "bf38nsprlsb7783sgyl1ezq3t" "Midfielder" NA NA NA NA NA NA NA NA NA NA NA "3" "2" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"42" "1" "4" NA NA NA "48" "1" "2" "1" "90" "1" "4" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "8euuw3bcr2dhccp9i1r7ickix" "Midfielder" NA "2" NA NA "1" NA NA NA NA "1" NA "2" NA NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"26" NA "4" NA NA NA "34" "1" "3" "1" "90" NA "7" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "6ywketcafnc6x3tncvohzesx5" "Midfielder" NA NA NA NA NA NA NA NA NA NA NA "1" "4" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"11" NA "3" NA NA NA "20" "1" NA "1" "71" NA "11" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "bibuxh4qtt5zr3er5o8pssvzd" "Striker" NA "1" NA "1" NA NA NA NA "1" "1" "2" NA NA NA NA NA "1" TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"17" NA "4" NA NA NA "24" "1" "5" "1" "75" NA "9" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "8naofch9q65b4ywf0rzqekd05" "Striker" NA "2" NA "1" "1" NA NA NA NA "1" NA "3" "3" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"10" NA "4" NA NA NA "15" "1" "3" "1" "90" NA "10" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "6vaes8xerqmau0zlmrvi3286h" "Striker" NA NA NA NA NA NA NA NA "1" NA "2" "1" "2" NA NA NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"6" NA "1" NA NA NA "8" NA NA NA "19" NA "0" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "8gk907gsybyjlpdb57cg91srt" "Substitute" NA NA NA NA NA NA "1" NA NA NA NA NA NA NA "1" NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "7k2mes4xcnfpfe3wvjrij133d" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "2bbzg7i8aretzlsdda0m52kq2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"3" NA NA NA NA NA "3" NA NA NA "15" "1" "0" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "bfjuk0ktbe8l4kdssbprb1muh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "9ylecebp7rg0sb751a1kgsqfp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "c8jqnf6qf93zkyzdxtz20tgix" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "1295fje6pbvw06kym1ikibs2d" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "e8a6zd5aiettm4bdg7c6azhed" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"9" NA "1" NA NA NA "16" NA NA NA "23" NA "0" "2018-08-12Z" "czxw0bxygisaeqe410s72wf3e" "Netherlands U20" "c7g57qdm32fl14ipjwwvos0d1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "2" NA "1" NA NA TRUE "1zw302rvspcbs6h5jjle8x0tm" NA NA NA NA NA NA NA
"27" "1" NA "4" NA "12" "32" "1" NA NA "90" NA "1" "2018-08-12Z" "2iov14xe52swx77rz85oa3dss" "France U20" "alr6k5xokhqe1xi6a5kdyj7x1" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "1zw302rvspcbs6h5jjle8x0tm" NA NA "1" NA NA NA NA
"29" NA NA NA NA NA "44" "1" "3" NA "90" "3" "3" "2018-08-12Z" "2iov14xe52swx77rz85oa3dss" "France U20" "f30p9xqwupzhhiitqubpi79bd" "Defender" NA NA "17" NA NA NA NA NA NA NA "1" "3" "1" NA NA NA NA FALSE "1zw302rvspcbs6h5jjle8x0tm" NA NA "1" NA NA NA NA
"39" NA NA NA NA NA "44" "1" "2" NA "90" "5" "6" "2018-08-12Z" "2iov14xe52swx77rz85oa3dss" "France U20" "757os3ykn2cuocj7tr4dqnw89" "Defender" NA NA NA NA NA NA NA NA NA NA NA "2" NA NA NA NA NA FALSE "1zw302rvspcbs6h5jjle8x0tm" NA NA "1" NA NA NA NA
"28" NA NA NA NA NA "36" "1" "1" NA "90" "5" "5" "2018-08-12Z" "2iov14xe52swx77rz85oa3dss" "France U20" "3taxlkn9lb7otwvgbx9gyo82x" "Defender" NA NA NA NA NA "1" NA NA NA NA "2" "1" NA NA NA NA NA FALSE "1zw302rvspcbs6h5jjle8x0tm" NA NA "1" NA NA NA NA
